district_slug,district_name,level,ds_slug,ds_name,gn_slug,gn_name,key_path
"colombo","Colombo",ds,"colombo","Colombo",,,"divisionalSecretariats.colombo.colombo"
"colombo","Colombo",gn,"colombo","Colombo","sammanthranapura","Sammanthranapura","gnDivisions.colombo.colombo.sammanthranapura"
"colombo","Colombo",gn,"colombo","Colombo","mattakkuliya","Mattakkuliya","gnDivisions.colombo.colombo.mattakkuliya"
"colombo","Colombo",gn,"colombo","Colombo","modara","Modara","gnDivisions.colombo.colombo.modara"
"colombo","Colombo",gn,"colombo","Colombo","madampitiya","Madampitiya","gnDivisions.colombo.colombo.madampitiya"
"colombo","Colombo",gn,"colombo","Colombo","mahawatta","Mahawatta","gnDivisions.colombo.colombo.mahawatta"
"colombo","Colombo",gn,"colombo","Colombo","aluthmawatha","Aluthmawatha","gnDivisions.colombo.colombo.aluthmawatha"
"colombo","Colombo",gn,"colombo","Colombo","lunupokuna","Lunupokuna","gnDivisions.colombo.colombo.lunupokuna"
"colombo","Colombo",gn,"colombo","Colombo","bloemendhal","Bloemendhal","gnDivisions.colombo.colombo.bloemendhal"
"colombo","Colombo",gn,"colombo","Colombo","kotahena_east","Kotahena East","gnDivisions.colombo.colombo.kotahena_east"
"colombo","Colombo",gn,"colombo","Colombo","kotahena_west","Kotahena West","gnDivisions.colombo.colombo.kotahena_west"
"colombo","Colombo",gn,"colombo","Colombo","kochchikade_north","Kochchikade North","gnDivisions.colombo.colombo.kochchikade_north"
"colombo","Colombo",gn,"colombo","Colombo","jinthupitiya","Jinthupitiya","gnDivisions.colombo.colombo.jinthupitiya"
"colombo","Colombo",gn,"colombo","Colombo","massangar_street","Massangar Street","gnDivisions.colombo.colombo.massangar_street"
"colombo","Colombo",gn,"colombo","Colombo","new_bazaar","New Bazaar","gnDivisions.colombo.colombo.new_bazaar"
"colombo","Colombo",gn,"colombo","Colombo","grandpass_south","Grandpass South","gnDivisions.colombo.colombo.grandpass_south"
"colombo","Colombo",gn,"colombo","Colombo","grandpass_north","Grandpass North","gnDivisions.colombo.colombo.grandpass_north"
"colombo","Colombo",gn,"colombo","Colombo","nawagampura","Nawagampura","gnDivisions.colombo.colombo.nawagampura"
"colombo","Colombo",gn,"colombo","Colombo","maligawatta_east","Maligawatta East","gnDivisions.colombo.colombo.maligawatta_east"
"colombo","Colombo",gn,"colombo","Colombo","kettarama","Kettarama","gnDivisions.colombo.colombo.kettarama"
"colombo","Colombo",gn,"colombo","Colombo","aluthkade_east","Aluthkade East","gnDivisions.colombo.colombo.aluthkade_east"
"colombo","Colombo",gn,"colombo","Colombo","aluthkade_west","Aluthkade West","gnDivisions.colombo.colombo.aluthkade_west"
"colombo","Colombo",gn,"colombo","Colombo","kochchikade_south","Kochchikade South","gnDivisions.colombo.colombo.kochchikade_south"
"colombo","Colombo",gn,"colombo","Colombo","pettah","Pettah","gnDivisions.colombo.colombo.pettah"
"colombo","Colombo",gn,"colombo","Colombo","fort","Fort","gnDivisions.colombo.colombo.fort"
"colombo","Colombo",gn,"colombo","Colombo","galle_face","Galle Face","gnDivisions.colombo.colombo.galle_face"
"colombo","Colombo",gn,"colombo","Colombo","slave_island","Slave Island","gnDivisions.colombo.colombo.slave_island"
"colombo","Colombo",gn,"colombo","Colombo","hunupitiya","Hunupitiya","gnDivisions.colombo.colombo.hunupitiya"
"colombo","Colombo",gn,"colombo","Colombo","suduwella","Suduwella","gnDivisions.colombo.colombo.suduwella"
"colombo","Colombo",gn,"colombo","Colombo","keselwatta","Keselwatta","gnDivisions.colombo.colombo.keselwatta"
"colombo","Colombo",gn,"colombo","Colombo","panchikawatta","Panchikawatta","gnDivisions.colombo.colombo.panchikawatta"
"colombo","Colombo",gn,"colombo","Colombo","maligawatta_west","Maligawatta West","gnDivisions.colombo.colombo.maligawatta_west"
"colombo","Colombo",gn,"colombo","Colombo","maligakanda","Maligakanda","gnDivisions.colombo.colombo.maligakanda"
"colombo","Colombo",gn,"colombo","Colombo","maradana","Maradana","gnDivisions.colombo.colombo.maradana"
"colombo","Colombo",gn,"colombo","Colombo","ibbanwala","Ibbanwala","gnDivisions.colombo.colombo.ibbanwala"
"colombo","Colombo",gn,"colombo","Colombo","wekanda","Wekanda","gnDivisions.colombo.colombo.wekanda"
"colombo","Colombo",ds,"kolonnawa","Kolonnawa",,,"divisionalSecretariats.colombo.kolonnawa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","wadulla","Wadulla","gnDivisions.colombo.kolonnawa.wadulla"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","sedawatta","Sedawatta","gnDivisions.colombo.kolonnawa.sedawatta"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","halmulla","Halmulla","gnDivisions.colombo.kolonnawa.halmulla"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kotuvila","Kotuvila","gnDivisions.colombo.kolonnawa.kotuvila"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","veheragoda","Veheragoda","gnDivisions.colombo.kolonnawa.veheragoda"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","orugodawatta","Orugodawatta","gnDivisions.colombo.kolonnawa.orugodawatta"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","meethotamulla","Meethotamulla","gnDivisions.colombo.kolonnawa.meethotamulla"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","welewaththa","Welewaththa","gnDivisions.colombo.kolonnawa.welewaththa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kiththampahuwa","Kiththampahuwa","gnDivisions.colombo.kolonnawa.kiththampahuwa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","wennawatta","Wennawatta","gnDivisions.colombo.kolonnawa.wennawatta"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","mahabuthgamuwa_b","Mahabuthgamuwa B","gnDivisions.colombo.kolonnawa.mahabuthgamuwa_b"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kuda_buthgamuwa","Kuda Buthgamuwa","gnDivisions.colombo.kolonnawa.kuda_buthgamuwa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kelanimulla","Kelanimulla","gnDivisions.colombo.kolonnawa.kelanimulla"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","ambathale","Ambathale","gnDivisions.colombo.kolonnawa.ambathale"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","mulleriyawa_north","Mulleriyawa North","gnDivisions.colombo.kolonnawa.mulleriyawa_north"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","belagama","Belagama","gnDivisions.colombo.kolonnawa.belagama"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kotikawatta_east","Kotikawatta East","gnDivisions.colombo.kolonnawa.kotikawatta_east"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","maha_buthgamuwa_a","Maha Buthgamuwa A","gnDivisions.colombo.kolonnawa.maha_buthgamuwa_a"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","maha_buthgamuwa_c","Maha Buthgamuwa C","gnDivisions.colombo.kolonnawa.maha_buthgamuwa_c"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","wellampitiya","Wellampitiya","gnDivisions.colombo.kolonnawa.wellampitiya"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kuriniyawatta","Kuriniyawatta","gnDivisions.colombo.kolonnawa.kuriniyawatta"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kolonnawa","Kolonnawa","gnDivisions.colombo.kolonnawa.kolonnawa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","dahampura","Dahampura","gnDivisions.colombo.kolonnawa.dahampura"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","singhapura","Singhapura","gnDivisions.colombo.kolonnawa.singhapura"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","megoda_kolonnawa","Megoda Kolonnawa","gnDivisions.colombo.kolonnawa.megoda_kolonnawa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","bopeththa","Bopeththa","gnDivisions.colombo.kolonnawa.bopeththa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","batalandahena","Batalandahena","gnDivisions.colombo.kolonnawa.batalandahena"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kotikawatta_west","Kotikawatta West","gnDivisions.colombo.kolonnawa.kotikawatta_west"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","mulleriyawa_south","Mulleriyawa South","gnDivisions.colombo.kolonnawa.mulleriyawa_south"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","malgama","Malgama","gnDivisions.colombo.kolonnawa.malgama"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","udumulla_north","Udumulla North","gnDivisions.colombo.kolonnawa.udumulla_north"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","maligagodella","Maligagodella","gnDivisions.colombo.kolonnawa.maligagodella"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","rajasinghagama","Rajasinghagama","gnDivisions.colombo.kolonnawa.rajasinghagama"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","udumulla_south","Udumulla South","gnDivisions.colombo.kolonnawa.udumulla_south"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","himbutana_east","Himbutana East","gnDivisions.colombo.kolonnawa.himbutana_east"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","himbutana_west","Himbutana West","gnDivisions.colombo.kolonnawa.himbutana_west"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","malpura","Malpura","gnDivisions.colombo.kolonnawa.malpura"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","gothatuwa_new_town","Gothatuwa New Town","gnDivisions.colombo.kolonnawa.gothatuwa_new_town"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","kajugahawatta","Kajugahawatta","gnDivisions.colombo.kolonnawa.kajugahawatta"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","gothatuwa","Gothatuwa","gnDivisions.colombo.kolonnawa.gothatuwa"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","salamulla","Salamulla","gnDivisions.colombo.kolonnawa.salamulla"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","wijayapura","Wijayapura","gnDivisions.colombo.kolonnawa.wijayapura"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","gajabapura","Gajabapura","gnDivisions.colombo.kolonnawa.gajabapura"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","madinnagoda","Madinnagoda","gnDivisions.colombo.kolonnawa.madinnagoda"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","elhena","Elhena","gnDivisions.colombo.kolonnawa.elhena"
"colombo","Colombo",gn,"kolonnawa","Kolonnawa","dodamgahahena","Dodamgahahena","gnDivisions.colombo.kolonnawa.dodamgahahena"
"colombo","Colombo",ds,"kaduwela","Kaduwela",,,"divisionalSecretariats.colombo.kaduwela"
"colombo","Colombo",gn,"kaduwela","Kaduwela","welivita","Welivita","gnDivisions.colombo.kaduwela.welivita"
"colombo","Colombo",gn,"kaduwela","Kaduwela","raggahawatta","Raggahawatta","gnDivisions.colombo.kaduwela.raggahawatta"
"colombo","Colombo",gn,"kaduwela","Kaduwela","hewagama","Hewagama","gnDivisions.colombo.kaduwela.hewagama"
"colombo","Colombo",gn,"kaduwela","Kaduwela","kaduwela","Kaduwela","gnDivisions.colombo.kaduwela.kaduwela"
"colombo","Colombo",gn,"kaduwela","Kaduwela","pahala_bomiriya","Pahala Bomiriya","gnDivisions.colombo.kaduwela.pahala_bomiriya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","ihala_bomiriya","Ihala Bomiriya","gnDivisions.colombo.kaduwela.ihala_bomiriya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","wekewatta","Wekewatta","gnDivisions.colombo.kaduwela.wekewatta"
"colombo","Colombo",gn,"kaduwela","Kaduwela","nawagamuwa","Nawagamuwa","gnDivisions.colombo.kaduwela.nawagamuwa"
"colombo","Colombo",gn,"kaduwela","Kaduwela","pahala_bomiriya_b","Pahala Bomiriya B","gnDivisions.colombo.kaduwela.pahala_bomiriya_b"
"colombo","Colombo",gn,"kaduwela","Kaduwela","welihinda","Welihinda","gnDivisions.colombo.kaduwela.welihinda"
"colombo","Colombo",gn,"kaduwela","Kaduwela","kothalawala","Kothalawala","gnDivisions.colombo.kaduwela.kothalawala"
"colombo","Colombo",gn,"kaduwela","Kaduwela","mahadeniya","Mahadeniya","gnDivisions.colombo.kaduwela.mahadeniya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thalahena_north","Thalahena North","gnDivisions.colombo.kaduwela.thalahena_north"
"colombo","Colombo",gn,"kaduwela","Kaduwela","malabe_north","Malabe North","gnDivisions.colombo.kaduwela.malabe_north"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thunadahena","Thunadahena","gnDivisions.colombo.kaduwela.thunadahena"
"colombo","Colombo",gn,"kaduwela","Kaduwela","korathota","Korathota","gnDivisions.colombo.kaduwela.korathota"
"colombo","Colombo",gn,"kaduwela","Kaduwela","nawagamuwa_south","Nawagamuwa South","gnDivisions.colombo.kaduwela.nawagamuwa_south"
"colombo","Colombo",gn,"kaduwela","Kaduwela","batewela","Batewela","gnDivisions.colombo.kaduwela.batewela"
"colombo","Colombo",gn,"kaduwela","Kaduwela","ranala","Ranala","gnDivisions.colombo.kaduwela.ranala"
"colombo","Colombo",gn,"kaduwela","Kaduwela","dedigamuwa","Dedigamuwa","gnDivisions.colombo.kaduwela.dedigamuwa"
"colombo","Colombo",gn,"kaduwela","Kaduwela","embilladeniya","Embilladeniya","gnDivisions.colombo.kaduwela.embilladeniya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","welipillewa","Welipillewa","gnDivisions.colombo.kaduwela.welipillewa"
"colombo","Colombo",gn,"kaduwela","Kaduwela","shanthalokagama","Shanthalokagama","gnDivisions.colombo.kaduwela.shanthalokagama"
"colombo","Colombo",gn,"kaduwela","Kaduwela","pore","Pore","gnDivisions.colombo.kaduwela.pore"
"colombo","Colombo",gn,"kaduwela","Kaduwela","malabe_east","Malabe East","gnDivisions.colombo.kaduwela.malabe_east"
"colombo","Colombo",gn,"kaduwela","Kaduwela","malabe_west","Malabe West","gnDivisions.colombo.kaduwela.malabe_west"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thalangama_north_b","Thalangama North B","gnDivisions.colombo.kaduwela.thalangama_north_b"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thalahena_south","Thalahena South","gnDivisions.colombo.kaduwela.thalahena_south"
"colombo","Colombo",gn,"kaduwela","Kaduwela","muttettugoda","Muttettugoda","gnDivisions.colombo.kaduwela.muttettugoda"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thalangama_north_a","Thalangama North A","gnDivisions.colombo.kaduwela.thalangama_north_a"
"colombo","Colombo",gn,"kaduwela","Kaduwela","walpola","Walpola","gnDivisions.colombo.kaduwela.walpola"
"colombo","Colombo",gn,"kaduwela","Kaduwela","kalapaluwawa","Kalapaluwawa","gnDivisions.colombo.kaduwela.kalapaluwawa"
"colombo","Colombo",gn,"kaduwela","Kaduwela","kotuwegoda","Kotuwegoda","gnDivisions.colombo.kaduwela.kotuwegoda"
"colombo","Colombo",gn,"kaduwela","Kaduwela","subhoothipura","Subhoothipura","gnDivisions.colombo.kaduwela.subhoothipura"
"colombo","Colombo",gn,"kaduwela","Kaduwela","udumulla","Udumulla","gnDivisions.colombo.kaduwela.udumulla"
"colombo","Colombo",gn,"kaduwela","Kaduwela","battaramulla_north","Battaramulla North","gnDivisions.colombo.kaduwela.battaramulla_north"
"colombo","Colombo",gn,"kaduwela","Kaduwela","batapotha","Batapotha","gnDivisions.colombo.kaduwela.batapotha"
"colombo","Colombo",gn,"kaduwela","Kaduwela","pothuarawa","Pothuarawa","gnDivisions.colombo.kaduwela.pothuarawa"
"colombo","Colombo",gn,"kaduwela","Kaduwela","hokandara_north","Hokandara North","gnDivisions.colombo.kaduwela.hokandara_north"
"colombo","Colombo",gn,"kaduwela","Kaduwela","oruwala","Oruwala","gnDivisions.colombo.kaduwela.oruwala"
"colombo","Colombo",gn,"kaduwela","Kaduwela","athurugiriya","Athurugiriya","gnDivisions.colombo.kaduwela.athurugiriya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","thaldiyawala","Thaldiyawala","gnDivisions.colombo.kaduwela.thaldiyawala"
"colombo","Colombo",gn,"kaduwela","Kaduwela","boralugoda","Boralugoda","gnDivisions.colombo.kaduwela.boralugoda"
"colombo","Colombo",gn,"kaduwela","Kaduwela","hokandara_east","Hokandara East","gnDivisions.colombo.kaduwela.hokandara_east"
"colombo","Colombo",gn,"kaduwela","Kaduwela","arangala","Arangala","gnDivisions.colombo.kaduwela.arangala"
"colombo","Colombo",gn,"kaduwela","Kaduwela","evarihena","Evarihena","gnDivisions.colombo.kaduwela.evarihena"
"colombo","Colombo",gn,"kaduwela","Kaduwela","kumaragewatta","Kumaragewatta","gnDivisions.colombo.kaduwela.kumaragewatta"
"colombo","Colombo",gn,"kaduwela","Kaduwela","jayawadanagama","Jayawadanagama","gnDivisions.colombo.kaduwela.jayawadanagama"
"colombo","Colombo",gn,"kaduwela","Kaduwela","aruppitiya","Aruppitiya","gnDivisions.colombo.kaduwela.aruppitiya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","asiri_uyana","Asiri Uyana","gnDivisions.colombo.kaduwela.asiri_uyana"
"colombo","Colombo",gn,"kaduwela","Kaduwela","battaramulla_south","Battaramulla South","gnDivisions.colombo.kaduwela.battaramulla_south"
"colombo","Colombo",gn,"kaduwela","Kaduwela","rajamalwatta","Rajamalwatta","gnDivisions.colombo.kaduwela.rajamalwatta"
"colombo","Colombo",gn,"kaduwela","Kaduwela","pahalawela","Pahalawela","gnDivisions.colombo.kaduwela.pahalawela"
"colombo","Colombo",gn,"kaduwela","Kaduwela","wickramasinghapura","Wickramasinghapura","gnDivisions.colombo.kaduwela.wickramasinghapura"
"colombo","Colombo",gn,"kaduwela","Kaduwela","wellangiriya","Wellangiriya","gnDivisions.colombo.kaduwela.wellangiriya"
"colombo","Colombo",gn,"kaduwela","Kaduwela","hokandara_south","Hokandara South","gnDivisions.colombo.kaduwela.hokandara_south"
"colombo","Colombo",gn,"kaduwela","Kaduwela","athurugiriya_south","Athurugiriya South","gnDivisions.colombo.kaduwela.athurugiriya_south"
"colombo","Colombo",ds,"homagama","Homagama",,,"divisionalSecretariats.colombo.homagama"
"colombo","Colombo",gn,"homagama","Homagama","jalthara","Jalthara","gnDivisions.colombo.homagama.jalthara"
"colombo","Colombo",gn,"homagama","Homagama","henpita","Henpita","gnDivisions.colombo.homagama.henpita"
"colombo","Colombo",gn,"homagama","Homagama","atigala_west","Atigala West","gnDivisions.colombo.homagama.atigala_west"
"colombo","Colombo",gn,"homagama","Homagama","atigala_east","Atigala East","gnDivisions.colombo.homagama.atigala_east"
"colombo","Colombo",gn,"homagama","Homagama","batawala","Batawala","gnDivisions.colombo.homagama.batawala"
"colombo","Colombo",gn,"homagama","Homagama","walpita","Walpita","gnDivisions.colombo.homagama.walpita"
"colombo","Colombo",gn,"homagama","Homagama","nawalamulla","Nawalamulla","gnDivisions.colombo.homagama.nawalamulla"
"colombo","Colombo",gn,"homagama","Homagama","meegasmulla","Meegasmulla","gnDivisions.colombo.homagama.meegasmulla"
"colombo","Colombo",gn,"homagama","Homagama","habarakada_north","Habarakada North","gnDivisions.colombo.homagama.habarakada_north"
"colombo","Colombo",gn,"homagama","Homagama","mullegama_north","Mullegama North","gnDivisions.colombo.homagama.mullegama_north"
"colombo","Colombo",gn,"homagama","Homagama","mullegama_south","Mullegama South","gnDivisions.colombo.homagama.mullegama_south"
"colombo","Colombo",gn,"homagama","Homagama","habarakada_south","Habarakada South","gnDivisions.colombo.homagama.habarakada_south"
"colombo","Colombo",gn,"homagama","Homagama","panagoda_town","Panagoda Town","gnDivisions.colombo.homagama.panagoda_town"
"colombo","Colombo",gn,"homagama","Homagama","henawatta","Henawatta","gnDivisions.colombo.homagama.henawatta"
"colombo","Colombo",gn,"homagama","Homagama","meegoda_north","Meegoda North","gnDivisions.colombo.homagama.meegoda_north"
"colombo","Colombo",gn,"homagama","Homagama","panaluwa","Panaluwa","gnDivisions.colombo.homagama.panaluwa"
"colombo","Colombo",gn,"homagama","Homagama","watareka_north","Watareka North","gnDivisions.colombo.homagama.watareka_north"
"colombo","Colombo",gn,"homagama","Homagama","meegoda_south","Meegoda South","gnDivisions.colombo.homagama.meegoda_south"
"colombo","Colombo",gn,"homagama","Homagama","godagama_north","Godagama North","gnDivisions.colombo.homagama.godagama_north"
"colombo","Colombo",gn,"homagama","Homagama","panagoda_west","Panagoda West","gnDivisions.colombo.homagama.panagoda_west"
"colombo","Colombo",gn,"homagama","Homagama","panagoda_east","Panagoda East","gnDivisions.colombo.homagama.panagoda_east"
"colombo","Colombo",gn,"homagama","Homagama","habarakada_watta","Habarakada Watta","gnDivisions.colombo.homagama.habarakada_watta"
"colombo","Colombo",gn,"homagama","Homagama","homagama_north","Homagama North","gnDivisions.colombo.homagama.homagama_north"
"colombo","Colombo",gn,"homagama","Homagama","homagama_west","Homagama West","gnDivisions.colombo.homagama.homagama_west"
"colombo","Colombo",gn,"homagama","Homagama","homagama_south","Homagama South","gnDivisions.colombo.homagama.homagama_south"
"colombo","Colombo",gn,"homagama","Homagama","galavilawatta_north","Galavilawatta North","gnDivisions.colombo.homagama.galavilawatta_north"
"colombo","Colombo",gn,"homagama","Homagama","homagama_town","Homagama Town","gnDivisions.colombo.homagama.homagama_town"
"colombo","Colombo",gn,"homagama","Homagama","homagama_east","Homagama East","gnDivisions.colombo.homagama.homagama_east"
"colombo","Colombo",gn,"homagama","Homagama","pitipana_town","Pitipana Town","gnDivisions.colombo.homagama.pitipana_town"
"colombo","Colombo",gn,"homagama","Homagama","godagama_south","Godagama South","gnDivisions.colombo.homagama.godagama_south"
"colombo","Colombo",gn,"homagama","Homagama","kurunduwatta","Kurunduwatta","gnDivisions.colombo.homagama.kurunduwatta"
"colombo","Colombo",gn,"homagama","Homagama","gehenuwala","Gehenuwala","gnDivisions.colombo.homagama.gehenuwala"
"colombo","Colombo",gn,"homagama","Homagama","watareka_south","Watareka South","gnDivisions.colombo.homagama.watareka_south"
"colombo","Colombo",gn,"homagama","Homagama","ovitigama","Ovitigama","gnDivisions.colombo.homagama.ovitigama"
"colombo","Colombo",gn,"homagama","Homagama","kandhanawatta","Kandhanawatta","gnDivisions.colombo.homagama.kandhanawatta"
"colombo","Colombo",gn,"homagama","Homagama","kiriberiyakele","Kiriberiyakele","gnDivisions.colombo.homagama.kiriberiyakele"
"colombo","Colombo",gn,"homagama","Homagama","mawathagama","Mawathagama","gnDivisions.colombo.homagama.mawathagama"
"colombo","Colombo",gn,"homagama","Homagama","katuwana","Katuwana","gnDivisions.colombo.homagama.katuwana"
"colombo","Colombo",gn,"homagama","Homagama","galavilawatta_south","Galavilawatta South","gnDivisions.colombo.homagama.galavilawatta_south"
"colombo","Colombo",gn,"homagama","Homagama","niyadagala","Niyadagala","gnDivisions.colombo.homagama.niyadagala"
"colombo","Colombo",gn,"homagama","Homagama","hiripitiya","Hiripitiya","gnDivisions.colombo.homagama.hiripitiya"
"colombo","Colombo",gn,"homagama","Homagama","mambulgoda","Mambulgoda","gnDivisions.colombo.homagama.mambulgoda"
"colombo","Colombo",gn,"homagama","Homagama","kithulhena","Kithulhena","gnDivisions.colombo.homagama.kithulhena"
"colombo","Colombo",gn,"homagama","Homagama","siddamulla_north","Siddamulla North","gnDivisions.colombo.homagama.siddamulla_north"
"colombo","Colombo",gn,"homagama","Homagama","siddamulla_south","Siddamulla South","gnDivisions.colombo.homagama.siddamulla_south"
"colombo","Colombo",gn,"homagama","Homagama","mattegoda_west","Mattegoda West","gnDivisions.colombo.homagama.mattegoda_west"
"colombo","Colombo",gn,"homagama","Homagama","mattegoda_central_a","Mattegoda Central A","gnDivisions.colombo.homagama.mattegoda_central_a"
"colombo","Colombo",gn,"homagama","Homagama","mattegoda_east","Mattegoda East","gnDivisions.colombo.homagama.mattegoda_east"
"colombo","Colombo",gn,"homagama","Homagama","brahmanagama","Brahmanagama","gnDivisions.colombo.homagama.brahmanagama"
"colombo","Colombo",gn,"homagama","Homagama","deepangoda","Deepangoda","gnDivisions.colombo.homagama.deepangoda"
"colombo","Colombo",gn,"homagama","Homagama","magammana_west","Magammana West","gnDivisions.colombo.homagama.magammana_west"
"colombo","Colombo",gn,"homagama","Homagama","magammana_east","Magammana East","gnDivisions.colombo.homagama.magammana_east"
"colombo","Colombo",gn,"homagama","Homagama","uduwana","Uduwana","gnDivisions.colombo.homagama.uduwana"
"colombo","Colombo",gn,"homagama","Homagama","prasannapura","Prasannapura","gnDivisions.colombo.homagama.prasannapura"
"colombo","Colombo",gn,"homagama","Homagama","pitipana_north","Pitipana North","gnDivisions.colombo.homagama.pitipana_north"
"colombo","Colombo",gn,"homagama","Homagama","suwapubudugama","Suwapubudugama","gnDivisions.colombo.homagama.suwapubudugama"
"colombo","Colombo",gn,"homagama","Homagama","pitipana_south","Pitipana South","gnDivisions.colombo.homagama.pitipana_south"
"colombo","Colombo",gn,"homagama","Homagama","dolahena","Dolahena","gnDivisions.colombo.homagama.dolahena"
"colombo","Colombo",gn,"homagama","Homagama","diyagama_east","Diyagama East","gnDivisions.colombo.homagama.diyagama_east"
"colombo","Colombo",gn,"homagama","Homagama","diyagama_west","Diyagama West","gnDivisions.colombo.homagama.diyagama_west"
"colombo","Colombo",gn,"homagama","Homagama","kirigampamunuwa","Kirigampamunuwa","gnDivisions.colombo.homagama.kirigampamunuwa"
"colombo","Colombo",gn,"homagama","Homagama","mattegoda_central_b","Mattegoda Central B","gnDivisions.colombo.homagama.mattegoda_central_b"
"colombo","Colombo",gn,"homagama","Homagama","siyambalagoda_north","Siyambalagoda North","gnDivisions.colombo.homagama.siyambalagoda_north"
"colombo","Colombo",gn,"homagama","Homagama","kudamaduwa","Kudamaduwa","gnDivisions.colombo.homagama.kudamaduwa"
"colombo","Colombo",gn,"homagama","Homagama","sangarama","Sangarama","gnDivisions.colombo.homagama.sangarama"
"colombo","Colombo",gn,"homagama","Homagama","siyambalagoda_south","Siyambalagoda South","gnDivisions.colombo.homagama.siyambalagoda_south"
"colombo","Colombo",gn,"homagama","Homagama","rilawala","Rilawala","gnDivisions.colombo.homagama.rilawala"
"colombo","Colombo",gn,"homagama","Homagama","kahathuduwa_west","Kahathuduwa West","gnDivisions.colombo.homagama.kahathuduwa_west"
"colombo","Colombo",gn,"homagama","Homagama","kiriwattuduwa_south","Kiriwattuduwa South","gnDivisions.colombo.homagama.kiriwattuduwa_south"
"colombo","Colombo",gn,"homagama","Homagama","kiriwattuduwa_north","Kiriwattuduwa North","gnDivisions.colombo.homagama.kiriwattuduwa_north"
"colombo","Colombo",gn,"homagama","Homagama","moonamale_yakahaluwa","Moonamale -Yakahaluwa","gnDivisions.colombo.homagama.moonamale_yakahaluwa"
"colombo","Colombo",gn,"homagama","Homagama","kithulavila","Kithulavila","gnDivisions.colombo.homagama.kithulavila"
"colombo","Colombo",gn,"homagama","Homagama","kahathuduwa_north","Kahathuduwa North","gnDivisions.colombo.homagama.kahathuduwa_north"
"colombo","Colombo",gn,"homagama","Homagama","kahathuduwa_east","Kahathuduwa East","gnDivisions.colombo.homagama.kahathuduwa_east"
"colombo","Colombo",gn,"homagama","Homagama","kahathuduwa_south","Kahathuduwa South","gnDivisions.colombo.homagama.kahathuduwa_south"
"colombo","Colombo",gn,"homagama","Homagama","undurugoda","Undurugoda","gnDivisions.colombo.homagama.undurugoda"
